REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jun-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,4.72,,,,2
Jul-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,7.22,,,,2
Aug-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,8.40,,,,2
Sep-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,5.82,,,,2
Oct-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,7.42,,,,2
Nov-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,7.32,,,,2
Dec-22,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,8.02,,,,2
Jan-23,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,6.02,,,,2
Mar-23,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,8.86,,,,2
May-23,"Weighted average, cities measured",,Oxycodone,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927789,1.10.1,7.62,,,,2
Jan-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,71.82,,,,2
Feb-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,106.64,,,,2
Mar-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,123.94,,,,2
Apr-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,100.76,,,,2
May-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,88.36,,,,2
Jun-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,79.28,,,,2
Jul-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,101.18,,,,2
Aug-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,73.52,,,,2
Sep-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,95.60,,,,2
Oct-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,143.44,,,,2
Nov-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,164.48,,,,2
Dec-22,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,94.58,,,,2
Jan-23,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,91.84,,,,2
Mar-23,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,98.10,,,,2
May-23,"Halifax, Nova Scotia",,Amphetamine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927794,2.1.1,101.70,,,,2
Jan-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,785.90,,,,2
Feb-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,823.10,,,,2
Mar-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,758.48,,,,2
Apr-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1062.04,,,,2
May-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1056.56,,,,2
Jun-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1082.30,,,,2
Jul-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,894.72,,,,2
Aug-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,977.66,,,,2
Sep-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1155.66,,,,2
Oct-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1164.52,,,,2
Nov-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1029.20,,,,2
Dec-22,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,967.98,,,,2
Jan-23,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,899.04,,,,2
Mar-23,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1094.62,,,,2
May-23,"Halifax, Nova Scotia",,Cannabis (THC-COOH),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927799,2.2.1,1023.18,,,,2
Jan-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1492.36,,,,2
Feb-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1364.06,,,,2
Mar-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1307.56,,,,2
Apr-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1296.06,E,,,2
May-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1357.36,,,,2
Jun-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1305.36,,,,2
Jul-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1198.04,,,,2
Aug-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1194.32,,,,2
Sep-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1350.40,,,,2
Oct-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1282.46,,,,2
Nov-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1357.86,,,,2
Dec-22,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1607.14,,,,2
Jan-23,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1278.50,,,,2
Mar-23,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1411.44,,,,2
May-23,"Halifax, Nova Scotia",,Cocaine (Benzoylecgonine),Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927804,2.3.1,1495.90,,,,2
Jan-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,232.42,,,,2
Feb-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,219.06,,,,2
Mar-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,256.40,,,,2
Apr-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,256.04,,,,2
May-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,269.62,,,,2
Jun-22,"Halifax, Nova Scotia",,Codeine,Load per capita (milligrams per one thousand people per day),Milligrams per one thousand people per day (mg/1000 people/day),442,units,0,v1566927809,2.4.1,267.52,,,,2
